"uniprot_ac",entrez_id,uniprot_ac_reviewed
"S4R1Y7",282619,NULL
"A0A087WQF8",16709,NULL
"A0A0A0MQM8",216829,NULL
"A0A0A0MQK1",53418,NULL
"D3YU69",106200,NULL
"D3YTS9",100503991,NULL
"D3YUQ6",109267,NULL
"D3YW47",319655,NULL
"D3YZ89",67472,NULL
"D3Z168",22377,NULL
"D3YZS3",100042355,NULL
"D3YZS3",22195,NULL
"D3Z340",216190,NULL
"D3YWB8",58988,NULL
"D3YTM1",269180,NULL
"D3Z668",65105,NULL
"D3YVR0",59069,NULL
"D3Z598",108075,NULL
"D3Z0I1",21945,NULL
"D3Z634",319387,NULL
"D3Z7G0",394430,NULL
"D3YY09",66556,NULL
"D3Z0A4",14755,NULL
"D6RFE2",268749,NULL
"E9PUC0",105239,NULL
"D3Z113",245945,NULL
"E9PWQ5",68915,NULL
"E9PV45",329908,NULL
"E9QPR6",214531,NULL
"D6RJL6",231506,NULL
"E0CYS7",74132,NULL
"E9Q3T5",67269,NULL
"H9KV19",104681,NULL
"A2AE94",269589,NULL
"A2AGN7",19182,NULL
"A2ANL9",23963,NULL
"E9PUL6",238384,NULL
"A2AKX2",171171,NULL
"A2AI89",18679,NULL
"E9PXB8",404328,NULL
"A2AVN2",12640,NULL
"B1AS47",69743,NULL
"B8JK01",240068,NULL
"E9PYY9",18365,NULL
"A2AVT5",258634,NULL
"E9Q5Z5",100040608,NULL
"E9PZC3",233016,NULL
"E9Q8Y5",12759,NULL
"A2ASR5",12151,NULL
"B8JJX0",56075,NULL
"E9Q043",68655,NULL
"F2Z3V6",18607,NULL
"F6T930",93747,NULL
"F6Q4B6",58805,NULL
"F6WD40",26934,NULL
"F6TDU4",93871,NULL
"F6XLZ3",50907,NULL
"F6YLI0",53872,NULL
"F6WIZ2",224902,NULL
"F6T4V9",105689,NULL
"F7AVL7",192176,NULL
"F6TVY7",268527,NULL
"F7D4U1",669149,NULL
"F6X6U7",18987,NULL
"L7N249",100041578,NULL
"F6Z595",245007,NULL
"Q5SUT8",279766,NULL
"F6XWI6",22428,NULL
"G3UWQ6",53619,NULL
"F8WGM8",11465,NULL
"G3UYW3",108829,NULL
"G3UXE9",667977,NULL
"G3UX27",14886,NULL
"F8WGX2",271221,NULL
"L7N244",100041579,NULL
"L7N244",100862247,NULL
"L7N244",621580,NULL
"G3UXY0",19186,NULL
"H3BKJ2",242509,NULL
"H3BJK3",225583,NULL
"D3YUE0",22040,NULL
"D3Z0S9",22088,NULL
"D3YTW9",22419,NULL
"D3Z295",231832,NULL
"D3Z5X8",17089,NULL
"D3YXM0",100038947,NULL
"D3Z5S5",69524,NULL
"D3Z3C3",15442,NULL
"D3Z2E5",78266,NULL
"D3Z7F1",74134,NULL
"D3Z6P4",16443,NULL
"D6RHN4",111175,NULL
"D3Z7K5",71904,NULL
"D3Z192",14164,NULL
"E0CXE9",240879,NULL
"A0A0A0MQD5",58234,NULL
"D6RJL4",75665,NULL
"D3Z4X2",93840,NULL
"E9PUE6",330485,NULL
"E0CXT0",13619,NULL
"E9Q101",547347,NULL
"E9PY34",23834,NULL
"E9Q2W8",67774,NULL
"H7BX02",381305,NULL
"E9PXX7",105245,NULL
"E9Q277",637053,NULL
"E9Q5B2",68347,NULL
"E9Q545",259106,NULL
"E9Q7G1",66676,NULL
"E9Q6J3",53417,NULL
"E9Q3C4",26430,NULL
"E9QN53",385668,NULL
"E9Q5L3",66885,NULL
"E9Q4R4",382019,NULL
"E9Q9L3",269593,NULL
"E9QP19",94093,NULL
"E9QKQ9",13800,NULL
"E9QA89",26404,NULL
"E9Q504",22290,NULL
"A2AR07",20823,NULL
"D6RGU5",244562,NULL
"A2ANP2",71901,NULL
"A2A5J8",19025,NULL
"F6QKK2",68724,NULL
"F6YTG0",52430,NULL
"A2ANL1",54338,NULL
"F7BE71",51944,NULL
"A8Y5G5",230597,NULL
"F6U3Z3",68201,NULL
"F7CWV4",257904,NULL
"F6Z818",21684,NULL
"B1AZ26",319876,NULL
"F8VQI7",258189,NULL
"B1AUQ5",57249,NULL
"F6QJR6",18805,NULL
"F7AT44",54473,NULL
"F7CZB5",12393,NULL
"G3UXF3",12464,NULL
"G3UXV6",20563,NULL
"G3UXZ1",26386,NULL
"G3UYE8",75388,NULL
"F7CH06",319352,NULL
"Q5SWU3",60530,NULL
"J3QK63",50774,NULL
"M0QWP5",72958,NULL
"M0QWR1",18582,NULL
"M0QWR3",71912,NULL
"K4DI59",16882,NULL
"A0A087WPU7",19275,NULL
"A0A087WR86",240725,NULL
"A0A087WRM0",321022,NULL
"A0A087WS60",68421,NULL
"E9QJT8",78887,NULL
"V9GXN3",333182,NULL
"E9QKI4",67605,NULL
"R4GML2",668929,NULL
"S4R284",55947,NULL
"S4R1R9",329002,NULL
"S4R1I8",20669,NULL
"S4R2R7",54376,NULL
"A0A087WPZ3",208076,NULL
"A0A087WPF5",68818,NULL
"A0A087WSJ5",20652,NULL
"A0A087WS26",210293,NULL
"Z4YLR0",50935,NULL
"D3Z3I7",72355,NULL
"E0CXP7",72881,NULL
"D3Z6E7",20975,NULL
"D3Z3M0",69080,NULL
"E0CXQ0",252903,NULL
"D3YTN8",320100,NULL
"D3Z2L9",381983,NULL
"D3Z4E2",68404,NULL
"D3YVA5",57370,NULL
"D3Z1T3",72667,NULL
"D3Z042",232798,NULL
"D3Z0V8",101240,NULL
"E0CXJ6",70430,NULL
"D3Z6U3",321008,NULL
"D3Z792",170728,NULL
"D6RHB0",70681,NULL
"D6RJJ2",382045,NULL
"D3YYV8",100503670,NULL
"D6RE48",210992,NULL
"D6RE44",57278,NULL
"H7BX54",20148,NULL
"E0CYB2",11787,NULL
"E9PZX4",625131,NULL
"E9PVK7",27390,NULL
"E9Q1D6",16997,NULL
"E9Q0W8",20643,NULL
"E9Q759",231591,NULL
"E0CY79",320806,NULL
"E9QAL2",75906,NULL
"E9PVX6",17345,NULL
"E9QMJ5",26364,NULL
"E9PYK3",328417,NULL
"E9QP68",381217,NULL
"F2Z409",110197,NULL
"D3YUU4",12752,NULL
"E9Q827",59046,NULL
"E9Q108",20719,NULL
"H3BLG9",73910,NULL
"H3BJL9",15569,NULL
"H3BLM4",229615,NULL
"A2AGQ2",228355,NULL
"A2AS33",72899,NULL
"H3BJA4",20382,NULL
"A2AE19",319535,NULL
"A2CEL0",17840,NULL
"A6PWB1",97187,NULL
"B1B1B8",218194,NULL
"A2AM65",15441,NULL
"A2ATJ2",69482,NULL
"A2BI40",434794,NULL
"F6RCN9",217218,NULL
"A6PWA1",194225,NULL
"F6WXH0",56317,NULL
"F7ANG8",75578,NULL
"B1AY30",71148,NULL
"F7D574",109272,NULL
"F6X8A1",328580,NULL
"F6ZIE1",108058,NULL
"G3UWM2",101113,NULL
"G3UYW4",100213,NULL
"G3UYJ8",386454,NULL
"G3V007",74485,NULL
"G3UYV1",72145,NULL
"F6UV36",99375,NULL
"Q5NCC2",211007,NULL
"A2AH25",228359,NULL
"E9Q4N9",22339,NULL
"D3Z0J2",12389,NULL
"B0QZV3",236794,NULL
"F2Z463",80837,NULL
"G3UZ61",20563,NULL
"V9GXL8",240816,NULL
"A0A087WRZ7",17901,NULL
"H3BKY3",207615,NULL
"H3BKK1",67442,NULL
"A0A087WSU6",14268,NULL
"A0A087WSJ4",14048,NULL
"A0A087WS57",69325,NULL
"A0A087WS65",14897,NULL
"E9QJX9",20847,NULL
"D6RFS7",27028,NULL
"D3Z215",14058,NULL
"D3YUV8",77035,NULL
"D6RIL3",102747,NULL
"D3Z3R3",21915,NULL
"D3Z5A8",12589,NULL
"E0CXJ8",67932,NULL
"D3YYJ5",80891,NULL
"E9PUL9",665113,NULL
"D6RJ66",224020,NULL
"E9PY84",67200,NULL
"D3Z7Q6",17173,NULL
"E9Q8V1",630994,NULL
"E9PVI4",22253,NULL
"E9QAS7",212111,NULL
"E9Q8N6",329738,NULL
"E9QAD8",245666,NULL
"A2A479",228880,NULL
"A2A4Y5",71856,NULL
"A2A5J6",19025,NULL
"E9QLZ0",216148,NULL
"E9Q9G5",21823,NULL
"A2A652",207165,NULL
"A2A9V5",67283,NULL
"A2A6P6",276852,NULL
"A2ACL2",229644,NULL
"H7BX03",101100,NULL
"A2AD03",12662,NULL
"A2A5N7",238011,NULL
"A2AS37",98870,NULL
"A2ATS4",72401,NULL
"A2AWH8",27402,NULL
"A2BDZ3",258235,NULL
"B1AVN9",215789,NULL
"A2BGY5",11798,NULL
"B1AQW5",17762,NULL
"B1B0C9",27206,NULL
"F6RDL4",74466,NULL
"F6TUM7",241589,NULL
"F6WEC8",211612,NULL
"F6XT74",73873,NULL
"F6WUX1",14598,NULL
"F6SLJ2",26431,NULL
"F7AVI9",108737,NULL
"B2KFY0",230779,NULL
"F7CN51",226089,NULL
"F6SY96",27215,NULL
"F6WNY1",83556,NULL
"F7CE65",27223,NULL
"F6ZBF6",574418,NULL
"B1AXF2",76376,NULL
"F6YNX9",12409,NULL
"F7CR78",22138,NULL
"F7C1A3",15900,NULL
"L7N279",224572,NULL
"Q5RIU2",109212,NULL
"G3UYN6",56018,NULL
"G3UXR9",212377,NULL
"G3UZ06",17687,NULL
"E9QKA2",26380,NULL
"D3YU78",56786,NULL
"D3YTK6",64384,NULL
"D3YVM5",11837,NULL
"D3Z0G8",227157,NULL
"D3Z389",319845,NULL
"D3Z715",52440,NULL
"D6RDS9",16430,NULL
"D3Z5G8",239667,NULL
"D3Z7S2",57751,NULL
"D3Z3D0",232679,NULL
"D3YYX7",59090,NULL
"D6RHN1",105000,NULL
"D6RHL6",232933,NULL
"D3Z3W5",211535,NULL
"E0CYE1",244757,NULL
"E0CYM0",75541,NULL
"D6RGR1",110173,NULL
"D6RIL4",70465,NULL
"E9PZ17",69288,NULL
"D3YXR5",18854,NULL
"D3YTQ2",14463,NULL
"E9Q5C7",100042848,NULL
"E9QP10",223332,NULL
"H3BKG4",239591,NULL
"E9QAU4",208618,NULL
"E9QPK1",68567,NULL
"E9Q0R0",71492,NULL
"E9QMN8",57738,NULL
"E9PWR7",14020,NULL
"D3Z3N2",11652,NULL
"E9Q0B8",14375,NULL
"E9Q2V3",20683,NULL
"D3YZX0",68775,NULL
"J3QN31",11565,NULL
"A2AHC4",227634,NULL
"A8Y5E6",18822,NULL
"A8Y5T7",381538,NULL
"A2AKV6",69113,NULL
"A3KFU5",230721,NULL
"B0V2Q8",225010,NULL
"A2A9W5",260302,NULL
"F6T2J3",100042480,NULL
"F6SBQ6",52477,NULL
"F6TS96",21887,NULL
"F6R259",18004,NULL
"F6QSC4",216864,NULL
"F7B303",78795,NULL
"F7B673",105439,NULL
"F7BCB7",67106,NULL
"F6V4P1",74552,NULL
"B1ARS0",12331,NULL
"F7CC62",232341,NULL
"F6YA11",103573,NULL
"F6RND1",76483,NULL
"G3UZH6",17966,NULL
"G3UZR2",574428,NULL
"G3UYN9",26371,NULL
"G3UZB1",18226,NULL
"F6YRR2",71729,NULL
"S4R166",22784,NULL
"B2KF84",238871,NULL
"A2AC95",286942,NULL
"V9GXD4",240816,NULL
"H7BWX3",58212,NULL
"S4R1R1",12445,NULL
"S4R1V0",54132,NULL
"S4R2M8",21939,NULL
"A0A087WSN7",17164,NULL
"J3QMF0",435732,NULL
"D3YVK0",226856,NULL
"D3YU10",80857,NULL
"D3Z0P7",213234,NULL
"D3Z3Y0",211577,NULL
"D3YYE8",22682,NULL
"D3Z075",104884,NULL
"D3Z3B7",382010,NULL
"D3Z368",52163,NULL
"D3YZ25",18826,NULL
"D6RH46",12750,NULL
"D3Z2T1",72667,NULL
"D3Z188",101568,NULL
"E0CZB6",78977,NULL
"E9PUG3",241158,NULL
"E9PY85",225215,NULL
"E9PZB4",21955,NULL
"E9PUT1",21379,NULL
"D3Z6T6",74116,NULL
"E9Q235",100312474,NULL
"E9Q850",68059,NULL
"E9Q569",272347,NULL
"E9QPR5",70351,NULL
"H3BJY5",225392,NULL
"A2ALV7",230249,NULL
"E9Q4S3",18080,NULL
"A2AC07",20892,NULL
"E9QLJ3",76199,NULL
"A2AU62",19383,NULL
"B1AQX5",78473,NULL
"B1ARV8",77632,NULL
"B0V2Q9",225010,NULL
"B7ZDD9",12908,NULL
"E9Q966",17178,NULL
"E9Q5L2",16427,NULL
"B7ZDD7",12908,NULL
"A2AFL5",14387,NULL
"B1AS34",72475,NULL
"E9QNB8",67956,NULL
"D3YXA5",71729,NULL
"F6W0S5",229211,NULL
"F6ZQT4",22235,NULL
"F7A5I8",84113,NULL
"L7N2E5",545909,NULL
"F7CNA9",219024,NULL
"F6T5L3",110616,NULL
"F6WNG1",236790,NULL
"H3BKT0",13047,NULL
"L7N2D9",100041262,NULL
"F6R6P2",20392,NULL
"B1AS37",72475,NULL
"A2BHP1",16909,NULL
"F8VPQ6",76768,NULL
"F8WIP7",19708,NULL
"F6X089",18016,NULL
"B0QZX1",16186,NULL
"G3XA79",233406,NULL
"G3UZP6",52432,NULL
"G3UZC8",231051,NULL
"Q5SS84",70451,NULL
"F8VPN2",104271,NULL
"F8WHS8",17344,NULL
"G3UYC3",19419,NULL
"Z4YLQ1",17847,NULL
"E0CXY4",215819,NULL
"H9KV14",109254,NULL
"D3YXD1",218793,NULL
"D3YV30",231413,NULL
"D3Z3E9",231125,NULL
"D3Z093",623661,NULL
"D3Z223",12183,NULL
"D6RCU2",216874,NULL
"D6RET7",223752,NULL
"D6REF5",56224,NULL
"D6RFA5",244431,NULL
"D3Z5V3",66356,NULL
"D6RFD6",328370,NULL
"D3Z4G0",233865,NULL
"D3Z307",234724,NULL
"D3Z6W0",14570,NULL
"D3Z5Q7",100764,NULL
"E0CYX4",381218,NULL
"E0CZF6",219024,NULL
"D3YV41",268878,NULL
"D3YYJ6",17250,NULL
"D6RI60",330814,NULL
"E9PVA2",101867,NULL
"E9Q039",19155,NULL
"E9Q1U5",74054,NULL
"E9Q5P6",239618,NULL
"D6RFU2",76192,NULL
"D6RIK7",12428,NULL
"E9Q5A2",329716,NULL
"D3YXY0",18759,NULL
"E9Q1N6",70727,NULL
"D3Z0P3",380780,NULL
"E9Q8D1",228880,NULL
"H3BLA0",269623,NULL
"E9Q6L4",57915,NULL
"E9PXL2",20348,NULL
"F2Z436",217119,NULL
"E0CZ12",12393,NULL
"E9Q5C5",19645,NULL
"E9Q5X3",230753,NULL
"E9Q6I6",21803,NULL
"A0A087WSJ3",72307,NULL
"A0A087WSF3",75396,NULL
"A0A087WRH4",13838,NULL
"H3BK05",69398,NULL
"H3BLR0",69837,NULL
"H3BLA4",73072,NULL
"H3BL06",101023,NULL
"J3QPM4",54394,NULL
"M0QWG5",26398,NULL
"A2A5J2",71971,NULL
"F2Z499",56401,NULL
"A2ARK0",71405,NULL
"A6PW90",242736,NULL
"A2A9F2",69073,NULL
"B1ATR2",21763,NULL
"A2AUP5",170768,NULL
"B7ZCA9",68550,NULL
"B1AX95",67808,NULL
"F6TK47",277854,NULL
"F6UFZ5",74737,NULL
"F6TRN1",110616,NULL
"A7M7S2",17168,NULL
"F6WUZ2",232791,NULL
"F6T867",109552,NULL
"A2A5N1",54401,NULL
"F8VPV3",22772,NULL
"G3UXE5",12305,NULL
"Q5SVF8",107829,NULL
"B7ZCU3",11308,NULL
"G3UZ00",75770,NULL
"F6U9Y2",20269,NULL
"G3UYP5",19419,NULL
"F8VPJ8",18368,NULL
"S4R2Q8",54169,NULL
"S4R2D6",109676,NULL
"A0A087WRI3",329375,NULL
"A0A087WSG6",252876,NULL
"A0A087WQX1",68121,NULL
"A0A087WR38",67273,NULL
"J3QN23",623474,NULL
"J3QMU2",20528,NULL
"A0A087WPR6",74117,NULL
"A0A087WPI1",64095,NULL
"X1WI14",230603,NULL
"Z4YLI8",74148,NULL
"E0CY06",56460,NULL
"A0A0A0MQA8",21333,NULL
"D3YXW6",213011,NULL
"D3YTY0",69982,NULL
"D3Z0L4",66075,NULL
"D3Z058",232217,NULL
"D3YVW8",18826,NULL
"D3Z0B5",22724,NULL
"D3Z1B5",18682,NULL
"D3Z6I8",59069,NULL
"D3Z6H5",16162,NULL
"D6RIL6",269951,NULL
"D3Z4K7",22225,NULL
"D3Z2G0",225187,NULL
"D6RFD5",17524,NULL
"D6RHM9",57342,NULL
"D3YZL5",66985,NULL
"D6RI93",66449,NULL
"D3Z027",15505,NULL
"E9Q7S6",218461,NULL
"D3YW77",14182,NULL
"E9Q855",24045,NULL
"E9Q1Q9",16548,NULL
"H3BKH8",20187,NULL
"E9Q9K8",238161,NULL
"D3Z6E2",14164,NULL
"E9Q8M0",258994,NULL
"E9Q8X9",70292,NULL
"E9Q4G4",238055,NULL
"A0A087WPV9",69397,NULL
"S4R1J9",109676,NULL
"E9PZV3",229503,NULL
"E9PZ08",242594,NULL
"E9Q1Q4",56191,NULL
"E9PZU3",68708,NULL
"M9MMJ5",329919,NULL
"A2ADF2",74202,NULL
"A2A5P3",17865,NULL
"A2AEW2",209446,NULL
"A2AGD6",68394,NULL
"A2AHF0",74243,NULL
"F2Z472",64335,NULL
"A2AHX3",227738,NULL
"A9C480",67082,NULL
"B7ZCR0",68556,NULL
"A2AU90",27223,NULL
"B1AX33",70887,NULL
"A2BH60",209186,NULL
"B1B0B7",72685,NULL
"A2AUL9",27103,NULL
"F6THF3",216578,NULL
"A6PWP3",71943,NULL
"F7ANV6",11746,NULL
"F6YTE1",211936,NULL
"F6U715",84585,NULL
"F7CUE2",73721,NULL
"F6TTF6",22599,NULL
"F6UYM2",223690,NULL
"A2APX7",20265,NULL
"F8WJD4",68188,NULL
"G3UZG0",219170,NULL
"G3UWN4",114874,NULL
"G3V002",16994,NULL
"G3UYU6",19266,NULL
"Q5SRP0",68268,NULL
"B7ZDF3",15184,NULL
"H3BJ43",15387,NULL
"H3BJQ5",56619,NULL
"H3BKM6",228366,NULL
"M0QW98",227154,NULL
"Z4YN22",71675,NULL
"D3YUK8",381716,NULL
"D3YV75",66394,NULL
"D3Z2D9",226169,NULL
"D3Z1H2",67607,NULL
"D3Z2K1",77462,NULL
"D3Z321",94191,NULL
"D3Z1C3",432486,NULL
"D6RHR3",75578,NULL
"E0CXZ1",319636,NULL
"D3Z3W9",18725,NULL
"A2ACT8",229228,NULL
"D6RHQ6",74112,NULL
"B0QZJ2",75580,NULL
"E0CYV0",18537,NULL
"B1AQT5",215378,NULL
"A2AQH0",228094,NULL
"A6PWR8",216835,NULL
"A2AFP4",56382,NULL
"E9PZY1",12807,NULL
"E9PVX7",109979,NULL
"E9Q0U1",23997,NULL
"D3YU95",19158,NULL
"E9Q0P8",11836,NULL
"E9Q7G4",268515,NULL
"E9Q598",259085,NULL
"E9Q9N6",13728,NULL
"E9Q8E7",68607,NULL
"E9QPQ8",52443,NULL
"E9Q740",66661,NULL
"E9Q6T8",71722,NULL
"D6RFT2",71999,NULL
"E0CXD1",74143,NULL
"H3BLJ4",381218,NULL
"L7N1Z8",258035,NULL
"E9Q717",110616,NULL
"H3BL99",13885,NULL
"F6R0R3",52864,NULL
"F6R8S6",67605,NULL
"F6QWP5",74270,NULL
"L7N475",258448,NULL
"E0CYI1",14009,NULL
"L7N272",665848,NULL
"E0CXJ4",21815,NULL
"D3Z559",545156,NULL
"A2ABP8",209588,NULL
"A2AE95",269589,NULL
"A2AC84",100073351,NULL
"A2AC84",270669,NULL
"B1AVA5",54652,NULL
"A2ADZ3",109658,NULL
"A2AN40",72931,NULL
"B2KF25",21463,NULL
"A8Y5L4",78774,NULL
"F6WDU7",80334,NULL
"B1AWG6",242297,NULL
"F6WL90",20684,NULL
"A2AJY7",12819,NULL
"A2AWK6",22773,NULL
"F6XIG5",59042,NULL
"F6V4H6",68556,NULL
"F7D425",74100,NULL
"F8WIU3",72701,NULL
"F6WR45",107932,NULL
"Q5SS55",216565,NULL
"G3UZC3",27388,NULL
"F7ABX5",12015,NULL
"A0A087WSI6",69171,NULL
"A0A087WSL8",55989,NULL
"V9GXE7",97387,NULL
"V9GXQ4",229681,NULL
"J3QPI6",232406,NULL
"J3QNT0",66206,NULL
"J3QNR4",56310,NULL
"V9GXR6",21406,NULL
"M0QWA8",69809,NULL
"J3QQ55",21844,NULL
"S4R2L6",20388,NULL
"S4R285",109676,NULL
"E9QKB6",101497,NULL
"A0A0A0MQ80",57815,NULL
"D3YVH5",209584,NULL
"D3YVH8",74666,NULL
"D3Z0M5",13972,NULL
"D6RCY0",74254,NULL
"D3Z2D8",224807,NULL
"D6RE49",21357,NULL
"D6RFA4",74241,NULL
"D3Z7P6",70561,NULL
"D3YYH2",76260,NULL
"D3YUE6",74174,NULL
"E0CX78",98752,NULL
"E0CYL0",333088,NULL
"D3Z0M4",18632,NULL
"H3BKB9",68014,NULL
"A0A0A0MQJ2",237860,NULL
"E9PXT9",105511,NULL
"E9PW24",18810,NULL
"E9PYF4",380928,NULL
"E9PYW5",404291,NULL
"E9QL10",53791,NULL
"E9Q0G4",667977,NULL
"E9Q3C3",68299,NULL
"E9Q479",15002,NULL
"E9Q1M2",77626,NULL
"E9Q8C0",320256,NULL
"E9Q1L8",72958,NULL
"H7BWY3",268782,NULL
"E9Q8J9",59043,NULL
"E9Q8Z6",12388,NULL
"E9Q2D4",12767,NULL
"E9QA62",320502,NULL
"F2Z3X8",66213,NULL
"A0A087WPJ6",81000,NULL
"A0A087WNS0",27367,NULL
"E9QAN8",240752,NULL
"D6RJK5",14183,NULL
"E9PZ97",12144,NULL
"A0A087WS31",13437,NULL
"V9GWU5",66314,NULL
"V9GXA1",27389,NULL
"A2A9V7",67283,NULL
"A2CEE7",67071,NULL
"B1AYE1",628308,NULL
"B8JK50",70508,NULL
"A2ADR5",20502,NULL
"F6R550",74257,NULL
"F6RCZ2",79565,NULL
"F7CPS1",66775,NULL
"F6S5Z6",226751,NULL
"F6Q4Y5",229227,NULL
"F6X398",234373,NULL
"A2AA59",76901,NULL
"A8Y5E9",67106,NULL
"F6RY11",56233,NULL
"F6Z4Q6",13728,NULL
"F6ZBR8",22404,NULL
"A2ADB4",12733,NULL
"F6YZ95",67533,NULL
"F6ZAX1",18458,NULL
"F6RUH9",71382,NULL
"F8VPX2",68628,NULL
"F8VQA1",101100,NULL
"G3UXQ2",218914,NULL
"G3UYM5",59093,NULL
"F7D6D1",102443350,NULL
"F7D6D1",102443351,NULL
"G3UYA8",434110,NULL
"G3UXU8",19266,NULL
"G3UZ36",383619,NULL
"G3UXX1",50523,NULL
"H3BLM5",233066,NULL
"H3BJY2",13196,NULL
"H3BJI0",104457,NULL
"H3BJ69",68721,NULL
"I7HFV2",50780,NULL
"J3QNU1",11907,NULL
"D3YUC1",69032,NULL
"E0CXR8",93742,NULL
"D3YUZ2",330188,NULL
"D3Z0D7",239706,NULL
"D3YY36",71775,NULL
"D3YVJ0",234373,NULL
"D3YUV6",76846,NULL
"D3Z521",14058,NULL
"D3Z379",68666,NULL
"D3Z5R2",77462,NULL
"D3Z719",71997,NULL
"D3Z7D0",72096,NULL
"D3YZL0",20700,NULL
"D6RE57",75079,NULL
"D6RH69",71957,NULL
"D6RFN9",18585,NULL
"D3Z6M3",93734,NULL
"D6RGP8",18585,NULL
"D6RIM0",71991,NULL
"E0CZE7",50908,NULL
"D6RHB5",74182,NULL
"D3Z227",12846,NULL
"E9Q193",319885,NULL
"E9Q2K0",225392,NULL
"E9PZ44",237221,NULL
"E9Q3X6",109731,NULL
"E9QAB1",70427,NULL
"E9QAF1",238683,NULL
"E9Q3Z5",225115,NULL
"E9Q124",68299,NULL
"E0CY95",320277,NULL
"E9PV03",269198,NULL
"E9QPG2",76645,NULL
"E9QLK3",231841,NULL
"F2Z404",17168,NULL
"D3Z0M3",11652,NULL
"E9Q363",319262,NULL
"A2ABY0",208990,NULL
"D3Z592",240776,NULL
"F2Z3Z7",223726,NULL
"A2AMD7",74182,NULL
"A2AUK7",13821,NULL
"A2AJP5",329795,NULL
"H3BJ96",109082,NULL
"B8JK81",56332,NULL
"H3BLG4",16874,NULL
"B1AV14",68117,NULL
"A2AUS6",258919,NULL
"A2AIZ9",12287,NULL
"F6R307",11992,NULL
"F6WSP3",16997,NULL
"F6WY46",77739,NULL
"F6ZS99",52174,NULL
"F7CJY7",228960,NULL
"F7CNH8",192188,NULL
"F7A0X7",72199,NULL
"D3YXQ8",20174,NULL
"F7AIF3",328329,NULL
"F7AIU6",78816,NULL
"F7D7A9",18768,NULL
"F6XYF6",21819,NULL
"F8WH46",104457,NULL
"F6U6L3",192285,NULL
"F6QC57",68795,NULL
"G3UXT4",233406,NULL
"G3UY15",15002,NULL
"G3UYS9",217578,NULL
"G3UYP9",207181,NULL
"G3UXI4",626596,NULL
"H3BJP9",230649,NULL
"H3BL50",67260,NULL
"H3BKX8",381924,NULL
"H3BLB7",16010,NULL
"K3W4P9",217864,NULL
"M0QWX2",12857,NULL
"M0QWP1",11603,NULL
"R4GML0",20402,NULL
"S4R242",66211,NULL
"S4R2U0",22003,NULL
"H3BJT2",16010,NULL
"H3BJX7",108811,NULL
"J3QN87",20918,NULL
"K4DI79",53970,NULL
"M0QWU8",13167,NULL
"L7MU37",434758,NULL
"L7MU04",385328,NULL
"A0A087WP12",53599,NULL
"A0A087WQ82",244895,NULL
"A0A087WST4",12483,NULL
"Z4YN97",11636,NULL
"E9QKD9",14884,NULL
"A2A7B3",74646,NULL
"A2ALQ9",17279,NULL
"B0R0D0",245867,NULL
"A3KGU5",20740,NULL
"B7ZCH9",75578,NULL
"B1AS27",18707,NULL
"B1AXR2",230376,NULL
"A2ALW2",100041581,NULL
"B1AQF4",72349,NULL
"B1AXF3",76376,NULL
"F6RCB2",244209,NULL
"F6S742",54484,NULL
"F6V4V3",216848,NULL
"F6YBY4",16409,NULL
"F6WJF1",229228,NULL
"F6QRS4",19730,NULL
"F6T7Y8",14731,NULL
"F6ZXI1",73368,NULL
"F7CBK9",232341,NULL
"F8WH02",19167,NULL
"F6V6F0",108000,NULL
"F8VQD7",19270,NULL
"F6SUT5",241589,NULL
"F7ANW7",75202,NULL
"F6YIS2",238871,NULL
"F8WGF8",244281,NULL
"F6ZLJ0",17921,NULL
"L7N1Y4",259073,NULL
"F7AX87",237253,NULL
"F8WJ41",267019,NULL
"F6U2C2",20239,NULL
"G3UZC6",234825,NULL
"G3UZZ6",19726,NULL
"Q5SZ93",105355,NULL
"L7N2D2",100041336,NULL
"L7N209",56422,NULL
"F7D7H6",16656,NULL
"H3BK02",223864,NULL
"H3BJ49",71949,NULL
"J3QMW9",100040781,NULL
"J3QP01",330097,NULL
"D3YUI5",75801,NULL
"D3YVS1",29856,NULL
"D3YWB5",107526,NULL
"E0CXT4",67426,NULL
"D3Z152",52440,NULL
"D3Z0X7",320951,NULL
"D3Z1E2",27276,NULL
"D3Z1A6",14311,NULL
"D3Z5B2",67457,NULL
"D3Z4F3",20509,NULL
"D3Z1T9",73078,NULL
"D3YZX2",19395,NULL
"D6RIP9",68918,NULL
"D3Z766",26466,NULL
"D3YXV5",12916,NULL
"D3Z1W6",66923,NULL
"E0CXW3",13481,NULL
"E9PVN1",279499,NULL
"E9PVC6",208643,NULL
"D6RI86",14567,NULL
"E9Q7N2",100041515,NULL
"E9Q7N2",100042054,NULL
"D3Z761",60595,NULL
"E9Q810",330788,NULL
"E9PWT4",15018,NULL
"A2A484",228880,NULL
"A2A519",69926,NULL
"H3BL70",212528,NULL
"A2A414",77766,NULL
"A2AQJ5",211499,NULL
"A2A832",213649,NULL
"A2BGI8",66101,NULL
"B1AZ20",319876,NULL
"A2BDW0",12229,NULL
"A3KGE7",12831,NULL
"F6SYJ2",22230,NULL
"F6RP70",12931,NULL
"B1ASZ3",14933,NULL
"F6WNR1",18822,NULL
"F6TBA6",80906,NULL
"E9PWQ9",13017,NULL
"F7A7T5",23806,NULL
"F6TDF4",11496,NULL
